time,x,y,theta,front,left,right,danger,worker_hazard,closest_worker_dist,state
84.64,32.53945008240813,24.180401443922513,-1.9225654379350399,19.06259318757852,4.032599236073404,12.202097648685028,0,0,-1.0,FORWARD
84.656,32.511885352429985,24.105300274416095,-1.9225654379350399,18.998798438672818,4.074740121320664,12.167244697792624,0,0,-1.0,FORWARD
84.672,32.48432062245184,24.030199104909677,-1.9225654379350399,18.91606823409632,4.083552757118004,12.109952725109594,0,0,-1.0,FORWARD
84.688,32.456755892473694,23.95509793540326,-1.9225654379350399,18.84522358582528,4.132318303653238,12.038864331867273,0,0,-1.0,FORWARD
84.70400000000001,32.42919116249555,23.87999676589684,-1.9225654379350399,18.7750559420273,4.176654130211738,11.982350734517476,0,0,-1.0,FORWARD
84.72,32.4016264325174,23.804895596390423,-1.9225654379350399,18.71583179910508,4.183845793895559,11.935101139831056,0,0,-1.0,FORWARD
84.736,32.37406170253926,23.729794426884006,-1.9225654379350399,18.631346059976096,4.206729396337324,11.850474449851527,0,0,-1.0,FORWARD
84.752,32.34649697256111,23.654693257377588,-1.9225654379350399,18.56339206431788,4.26517413601533,11.844370019220474,0,0,-1.0,FORWARD
84.768,32.31893224258297,23.57959208787117,-1.9225654379350399,18.504154689853685,4.273405527614327,11.787648155063675,0,0,-1.0,FORWARD
84.784,32.29136751260482,23.504490918364752,-1.9225654379350399,18.439028294771322,4.308678182570476,11.74131487221408,0,0,-1.0,FORWARD
84.8,32.263802782626676,23.429389748858334,-1.9225654379350399,18.375870181126675,4.3112717245751115,11.707086842530282,0,0,-1.0,FORWARD
84.816,32.23623805264853,23.354288579351916,-1.9225654379350399,18.31070496659738,4.3533272551662305,11.609590414938966,0,0,-1.0,FORWARD
84.83200000000001,32.208673322670386,23.2791874098455,-1.9225654379350399,18.282461260206293,4.392251366309894,11.586907377653995,0,0,-1.0,FORWARD
84.848,32.18110859269224,23.20408624033908,-1.9225654379350399,18.24895448426116,4.415897946214344,11.538822903527596,0,0,-1.0,FORWARD
84.864,32.153543862714095,23.128985070832663,-1.9225654379350399,18.230621297718198,4.449801867935049,11.477986075152481,0,0,-1.0,FORWARD
84.88,32.12597913273595,23.053883901326245,-1.9225654379350399,22.943031217303318,4.501080470691119,11.470704819071516,0,0,-1.0,FORWARD
84.896,32.098414402757804,22.978782731819827,-1.9225654379350399,22.86963788470628,4.5247731785083865,11.401265244449554,0,0,-1.0,FORWARD
84.912,32.07084967277966,22.90368156231341,-1.9225654379350399,22.788495182159792,4.546542183287856,11.36005219265191,0,0,-1.0,FORWARD
84.928,32.04328494280151,22.82858039280699,-1.9225654379350399,22.94340965676458,4.581414468754967,11.333216160543142,0,0,-1.0,FORWARD
84.944,32.01572021282337,22.753479223300573,-1.9225654379350399,23.21790099652912,4.597155490118018,11.292931955460155,0,0,-1.0,FORWARD
84.96000000000001,31.988155482845222,22.678378053794155,-1.9225654379350399,26.757168127257735,4.621905004879412,11.224938721983376,0,0,-1.0,FORWARD
84.976,31.960590752867077,22.603276884287737,-1.9225654379350399,26.68657415864316,4.678421236861394,11.189654482784455,0,0,-1.0,FORWARD
84.992,31.93302602288893,22.52817571478132,-1.9225654379350399,26.61718393696837,4.680328126817765,11.149086931317576,0,0,-1.0,FORWARD
85.008,31.905461292910786,22.4530745452749,-1.9225654379350399,26.52602350453008,4.722747010780935,11.11342961169219,0,0,-1.0,FORWARD
85.024,31.87789656293264,22.377973375768484,-1.9225654379350399,26.446159382799568,4.760868597339279,11.058730956649873,0,0,-1.0,FORWARD
85.04,31.850331832954495,22.302872206262066,-1.9225654379350399,26.389601440493404,4.786071337304786,10.990995314474516,0,0,-1.0,FORWARD
85.056,31.82276710297635,22.227771036755648,-1.9225654379350399,26.33712621614028,4.806729393020823,10.98417995923928,0,0,-1.0,FORWARD
85.072,31.795202372998205,22.15266986724923,-1.9225654379350399,29.750020944952606,4.825971794662716,10.954394541225861,0,0,-1.0,FORWARD
85.08800000000001,31.76763764302006,22.077568697742812,-1.9225654379350399,29.647547679980658,4.869878901569847,10.887650432170354,0,0,-1.0,FORWARD
85.104,31.740072913041914,22.002467528236394,-1.9225654379350399,29.559248399749414,4.899273118958313,10.819444106832112,0,0,-1.0,FORWARD
85.12,31.71250818306377,21.927366358729977,-1.9225654379350399,29.46805721413974,4.937121020030914,10.808769277526483,0,0,-1.0,FORWARD
85.136,31.684943453085623,21.85226518922356,-1.9225654379350399,29.378064754012556,4.944609532823873,10.781018410668931,0,0,-1.0,FORWARD
85.152,31.657378723107477,21.77716401971714,-1.9225654379350399,29.31033355062644,4.992272917030554,10.734529611355557,0,0,-1.0,FORWARD
85.168,31.629813993129332,21.702062850210723,-1.9225654379350399,29.23463482986434,5.0036844973709895,10.668067881551671,0,0,-1.0,FORWARD
85.184,31.602249263151187,21.626961680704305,-1.9225654379350399,29.172974903302617,5.047474886224576,10.602785257831787,0,0,-1.0,FORWARD
85.2,31.57468453317304,21.551860511197887,-1.9225654379350399,24.94796997515332,5.069718012843585,10.602783356255337,0,0,-1.0,FORWARD
85.21600000000001,31.547119803194896,21.47675934169147,-1.9225654379350399,32.79655390308253,5.098526881005993,10.568875098734722,0,0,-1.0,FORWARD
85.232,31.51955507321675,21.40165817218505,-1.9225654379350399,32.70437972059607,5.137527286815362,10.518562729652395,0,0,-1.0,FORWARD
85.248,31.491990343238605,21.326557002678634,-1.9225654379350399,32.61498605237747,5.160237349624696,10.523541363674065,0,0,-1.0,FORWARD
85.264,31.46442561326046,21.251455833172216,-1.9225654379350399,32.52667651123135,5.187775911494971,10.45595075754983,0,0,-1.0,FORWARD
85.28,31.436860883282314,21.176354663665798,-1.9225654379350399,32.4703220900317,5.212052644644654,10.461739859850818,0,0,-1.0,FORWARD
85.296,31.40929615330417,21.10125349415938,-1.9225654379350399,29.189744222394086,5.223356885469049,10.377281598109139,0,0,-1.0,FORWARD
85.312,31.381731423326023,21.026152324652962,-1.9225654379350399,29.083772033900896,5.262158925137827,10.35010046352317,0,0,-1.0,FORWARD
85.328,31.354166693347878,20.951051155146544,-1.9225654379350399,24.314586392850067,5.306231496117163,10.292861031506131,0,0,-1.0,FORWARD
85.34400000000001,31.326601963369733,20.875949985640126,-1.9225654379350399,32.30315774399437,5.341015667619263,10.282863341151161,0,0,-1.0,FORWARD
85.36,31.299037233391587,20.80084881613371,-1.9225654379350399,32.23442419965045,5.356344697748478,10.265205154974565,0,0,-1.0,FORWARD
85.376,31.27147250341344,20.72574764662729,-1.9225654379350399,32.16447117794944,5.390440786680076,10.233044210231999,0,0,-1.0,FORWARD
85.392,31.243907773435296,20.650646477120873,-1.9225654379350399,32.093582878382584,5.418598053412493,10.198221617907143,0,0,-1.0,FORWARD
85.408,31.21634304345715,20.575545307614455,-1.9225654379350399,31.995964755673366,5.4533886595143946,10.146449130463692,0,0,-1.0,FORWARD
85.424,31.188778313479006,20.500444138108037,-1.9225654379350399,32.07047344524573,5.4874890400208365,10.119280207775242,0,0,-1.0,FORWARD
85.44,31.16121358350086,20.42534296860162,-1.9225654379350399,32.47555932674793,5.519312501404022,10.105073346681179,0,0,-1.0,FORWARD
85.456,31.133648853522715,20.3502417990952,-1.9225654379350399,23.690155538220054,5.542442661756134,10.062437319811352,0,0,-1.0,FORWARD
